global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
271.9147492427801	-0.5860091887757903	73937.63085576397	0.3434067693296598	236.0365169574688	0.0186572941866813	55713.237337413455	0.0003480946263683	204.69240854173043	-0.4570423655957256	41898.98211461468	0.2088877239493369	202.6315715053223	287.7464799218626	1.169618	28.138172	0.1203034099999999	0.0768548	-0.0297850234	0.033558263	0.0284053954	-0.0262926046	-0.0322792661	0.0119841994	-0.006178024	0.096640353	0.1033338028	0.0171024561	-0.0914996958	-0.0060001664	0.0237931873	0.0570532622	-0.0024060618	0.017748856	-0.1106543433	-0.1044634065	0.007183392	0.1175972897	0.0593576597	-0.0298134844	-0.0719068504	0.0155357804	-0.0370309536	-0.2121107987	-0.1835271934	-0.0183085386	-0.0135368611	0.0795438693	-0.0007760157	0.0723985992	-0.1161441263	0.0864056882	-0.005369227	0.0068839494	-0.0242152913	-0.1412617332	0.1548439322	-0.0453568703	0.0774633014	0.0155573572	-0.0876211327	-0.0126733976	-0.0221008419	-0.0086205759	0.0218369001	0.0475060515	0.0019485045	0.0614018727	-0.1122347224	-0.1005229793	0.0446924403	0.0785198914	0.0770977994	-0.0418045053	-0.0438454921	0.0376711	0.0172136428	-0.224445458	0.0153108619	0.1798903863	-0.0319471971	0.0594746481	-0.0168457664	0.0498463499	-0.124473158	-0.0297097299	-0.0602299816	-0.1006122011	-0.0013442377	-0.0810118373	0.1442879805	-0.0294240906	0.0172168957	-0.0237140872	-0.1261447647	0.0180813098	0.0031787123	-0.0073065654	-0.0368446083	-0.0221875928	0.0526302612	0.0321426395	0.0903795298	0.0076410235	0.0244973478	0.0066176872	-0.1032221816	0.081068411	-0.2132481271	-0.1134019809	0.0355930387	0.0132427979	-0.1197190302	0.0457019643	0.0888841059	0.0796180748	-0.0565732667	0.0517833032	-0.0165846572	-0.028974774	-0.0836073532	-0.0173718128	-0.1144731177	0.0506475487	-0.0439787	-0.0157329	0.00024752414241	0.00193412605369	0.00209315	-0.00302541	9.153105668100004e-06	4.381276922499999e-06	-0.0377902	0.0756318	0.00572016917124	0.00142809921604	0.00191514	0.000368	1.3542400000000006e-07	3.6677612196e-06	-0.000317205	-9.932799999999998e-05	9.866051583999996e-09	1.00619012025e-07	0.000929806	-5.093799999999994e-05	8.64539197636e-07	2.5946798439999932e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
271.68748461958705	-0.2272646231930366	73814.08929891835	0.0516492089550729	234.5229932425858	-1.5135237148829788	55001.03435946195	2.2907540355131726	204.95753741208853	0.2651288703580974	42007.59214202767	0.0702933178973608	202.8419176727914	280.25251019887565	1.279271	30.776169	0.330281554	0.153273	0.0263763691	0.0025853826	-0.0647367925	0.0092127428	-0.0392503297	0.0578569855	-0.0197812174	0.1023629198	-0.1098499872	0.0545892639	0.1083559279	-0.071364078	0.0020988005	-0.0014113338	0.0718744606	0.0303610529	-0.1096194912	-0.0330426396	0.0916947789	0.0483867539	0.0680123517	-0.2017249882	-0.0104491039	-0.0732072061	0.1414443344	-0.0316720121	-0.1551326712	0.1225744797	-0.1071814877	0.0733061753	0.0080893749	0.0666100181	0.0345594574	0.0567225436	0.0935760865	0.1276859248	0.1234269715	0.0794247175	-0.1847393009	0.0545926192	-0.0620344592	0.0951943168	-0.0991206973	0.0011027571	0.0621823857	-0.1289835022	0.002166242	0.0017332789	0.0722484506	0.0594771085	-0.063247281	-0.0255664972	0.0984497551	-0.0402257584	0.1015909962	-0.1995041238	0.038090241	-0.0565330115	0.1413593182	-0.0300323347	-0.1040754516	0.1458283447	0.0373590876	0.1118816065	0.0360026742	0.0626794783	0.0524004647	-0.1368197708	-0.002890463	0.0824490832	-0.1344169028	-0.018980515	-0.1961248583	0.0723487221	-0.0490982281	-0.029609308	-0.0938689565	0.0281681453	0.0757678737	0.0117934007	0.0695435782	-0.0677466261	-0.0197000211	-0.0209086831	0.0422414162	-0.0470414963	-0.0604716406	-0.0673311551	-0.0012899259	0.1612667612	-0.0288563907	0.1708514097	-0.0881160194	-0.0061000972	-0.0149582415	0.1064910826	0.0797219283	0.0593849791	0.0621723288	-0.0136631055	0.0035174409	-0.045450928	-0.1637364586	-0.020020823	-0.112815636	0.0578154653	-0.064812	-0.0208332999999999	0.0004340263888899	0.0042005953439999	-0.000821504	-0.002914654	8.495207939716001e-06	6.74868822016e-07	-0.121905	-0.0841147999999999	0.0070752995790399	0.014860829025	0.000239859	-0.001675281	2.806566428961e-06	5.7532339881e-08	0.000741563	0.0010587679999999	1.1209896778239997e-06	5.49915682969e-07	-0.000784521	-0.001714327	6.15473199441e-07	2.938917062929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
273.22021665178244	1.5327320321953837	74649.28678724694	2.34926748251779	236.2293735912868	1.706380348700975	55804.31694733175	2.911733894432861	205.3504978413726	0.3929604292840736	42168.826963699576	0.1544178989831234	203.2279782485102	285.7600485855037	1.428809	34.373699	0.264252846	0.137556	0.0381960621	-0.0294780789	0.0250716527	0.00162396	0.1099786628	-0.0546438052	0.0051776128	-0.0900113693	0.0496374438	-0.0621239431	-0.013658007	0.153558927	0.0155764878	-0.0292091212	-0.0306522871	-0.0748177833	0.0804067812	0.0864599981	-0.0123842471	-0.0246599386	-0.0453502325	0.103422622	-0.0944589818	0.0411182862	0.1311661083	-0.1771253778	0.0668185756	0.005735516	-0.0901575682	-0.0366918175	0.0346031856	-0.1138536345	0.0320631514	-0.0140496645	-0.005903582	0.1343618387	0.1507816881	-0.0404820221	0.1139187637	-0.0240229344	-0.0388719007	-0.061128857	0.0642540531	-0.1494200069	0.1041229224	0.0422053886	0.0194172016	-0.0248143701	-0.0324631765	-0.1017109048	0.0510099034	0.084535947	-0.018811794	0.0067192069	-0.0399676214	0.0659913468	-0.1218101812	0.0275715463	0.136940865	-0.1680194208	-0.0265333437	-0.1105359492	0.0820079479	-0.0017942762	0.0895279429	-0.0792032513	0.0690049334	-0.0219140061	-0.019074718	0.0913308049	-0.1336131556	-0.0991847651	0.0992400338	-0.0734790513	0.0161055376	0.0482567787	0.0881535643	-0.0845201679	0.1386252035	0.0476226193	0.024733087	0.0089744318	-0.019627957	-0.0742453057	0.0426673466	-0.0098672723	-0.0318237717	-0.0589818281	0.07259953	0.0049669339	-0.0571884444	-0.101206885	0.073811698	-0.0738291499	-0.0147914368	-0.0549448008	0.0456080019	-0.0648788332	0.1307716293	-0.0532854372	-0.010664245	0.0646917128	0.027485131	-0.0226597522	-0.1109309587	0.0647214634	-0.0518542	0.0129577999999999	0.0001679045808399	0.00268885805764	-0.0411564	-0.040334896	0.0016269038353308	0.00169384926096	-0.023382	0.098523	0.009706781529	0.000546717924	-0.00102074	-0.001260599	1.5891098388010002e-06	1.0419101476e-06	0.000258929	-0.000482634	2.3293557795600002e-07	6.7044227041e-08	-0.000279011	0.00050551	7.784713812100001e-08	2.555403601000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
273.8409610476647	0.620744395882241	74988.8719475086	0.3853236050192082	236.3577054135211	0.1283318222343155	55864.96490834482	0.0164690565979799	205.7694158265533	0.4189179851807125	42341.05248960101	0.1754922783078677	203.64557251618555	291.825236873826	1.245979	29.975237	0.16936925	0.0842496999999999	-0.0072755165	-0.0980336015	0.0402262854	0.1012823864	0.0145991697	-0.0383903563	-0.0451331611	-0.0348592088	0.0464446849	0.1421687263	0.0332194236	-0.0893813373	-0.0310521292	-0.0913646215	-0.040663793	-0.0515438122	0.0741042207	-0.0773962548	-0.0193737393	-0.0788614906	0.181395871	-0.0034213094	0.0328051228	0.0068517206	0.0838088859	-0.1161321786	-0.1481574006	-0.0407729972	0.2605307499	-0.01960405	0.1069572585	-0.0866695075	-0.0325005999	-0.2289086891	-0.0848938764	-0.0046684106	0.012415626	-0.000816487	-0.0949037425	-0.0724632919	0.0162280882	-0.0742880682	-0.087523551	-0.1419077052	-0.095436057	-0.1041878067	-0.0283206898	-0.082708837	-0.0178172825	-0.0947764362	0.0399349637	-0.0679746065	-0.0528262591	-0.0532594488	0.1703021427	0.0503958014	0.0386696222	0.0189768678	0.0991855444	-0.0954560638	0.0773508494	0.1134922255	-0.2327871927	-0.1103048675	0.1230388164	-0.0415640368	-0.0251948433	0.1968214134	0.1324497188	0.1286986744	0.0129062094	0.0033988485	-0.0606454954	0.0382812451	0.1048488571	0.028274701	-0.0832013416	-0.080739707	0.0268122414	0.029569677	0.0253729522	0.0156922664	-0.0590326689	-0.1125512702	0.0285236726	-0.0246921746	-0.0312320003	-0.0607707602	-0.0179441359	-0.0289997561	-0.1845189712	-0.0323465875	-0.058903337	0.1134828021	-0.0260151776	0.039841445	0.0465927583	-0.0488667032	-0.055478526	-0.0715550804	0.0158532428	-0.0587471021	-0.0531963866	-0.0252872714	-0.1088228812	0.0713342571	-0.0230425	0.0288117	0.00083011405689	0.00053095680625	0.0110748	0.0522312	0.00272809825344	0.0001226511950399	-0.0554312	-0.0320492	0.00102715122064	0.00307261793344	-0.00112077	-0.00010003	1.0006000900000016e-08	1.2561253929000002e-06	0.000141678	-0.0001172509999999	1.3747797000999992e-08	2.0072655684e-08	0.000629251	0.000908262	3.9595682100100004e-07	8.249398606440001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.9430950289483	-0.8978660187163996	74497.9331239815	0.806163387565638	237.61632978142083	1.2586243678997278	56461.52017879294	1.5841352994709892	205.76211986438167	-0.0072959621716393	42338.04997108417	5.3231064009991696e-05	203.74380327507035	289.856133647982	1.267898	30.502554	0.1185016199999999	0.078693	0.0381854742	-0.0625783507	0.095305641	0.0189821859	0.0666649975	0.0177045847	-0.0239424053	0.046540787	0.0240620691	0.1149501207	0.0685524401	0.1287979315	-0.0114947328	-0.1057833954	-0.0006927677	-0.040095016	0.1071249598	-0.1125793238	0.0750360195	-0.0029260869	-0.0703703922	0.1890880338	-0.0547151718	-0.1138454178	0.0258750487	-0.1114688952	0.1137303717	-0.0061561815	-0.0534233816	0.0966269063	0.0257430791	0.0927937784	0.1787437507	-0.0641709238	0.0311268566	0.1146526878	0.0300323501	-0.1473488878	-0.139043718	0.0245497447	0.0201894304	-0.0191797271	0.0590967182	-0.1029664018	0.0130832677	-0.0356411939	-0.0120614575	-0.0989689535	0.0304155503	-0.0858261128	0.0395812301	-0.1327843463	0.0444321974	0.000957829	-0.0785712273	0.1916190622	-0.089507057	-0.1050244147	0.0073568309	-0.087007017	-0.0337658671	-0.1403257617	-0.0050369013	0.1125130742	0.0473895342	0.1361401357	0.1297400862	0.0692879807	0.0855533498	-0.0567146465	-0.1160821017	-0.1431630129	-0.0804371864	0.0922292701	-0.0288164921	-0.0371395484	0.049704155	-0.0801006446	0.0322922041	0.0561808166	-0.0123601596	0.0429241242	-0.0151904126	-0.1223237158	0.0456482733	0.0369452406	0.1316208785	0.0024979662	-0.0886886828	-0.0273793173	-0.0909029447	-0.1572633219	-0.0309288458	-0.0826926906	-0.0071961888	0.0138275041	-0.0910273239	0.1017203945	0.0665418038	0.0123123924	0.0327384243	0.0491072344	0.1098429233	-0.0279020578	-0.1064956489	0.0776238888	-0.0205888	0.0024536999999999	6.020643689999999e-06	0.00042389868544	0.00773593	-0.0033388699999999	1.1148052876899993e-05	5.984461296490001e-05	0.0100936	0.0655248	0.0042934994150399	0.0001018807609599	-0.00170476	-0.0005839899999999	3.410443201e-07	2.9062066576e-06	0.000141678	0.0	0.0	2.0072655684e-08	0.000988946	0.000359695	9.780141909160005e-07	1.2938049302500004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
271.715988805627	-1.2271062233213	73829.5785726196	1.5057896833138646	236.07216184170213	-1.5441679397187045	55730.0655966148	2.3844546260551085	205.21372702327045	-0.5483928411112231	42112.67375878136	0.3007347081820392	203.1173296096538	280.8961287667287	1.175606	28.282242	0.0605081	0.0356911	0.1002495147	-0.0454448425	0.0071449122	0.1177791098	0.0588305881	0.0817623137	-0.0035870094	0.0801531784	-0.0021545981	0.1000989285	0.0556230143	-0.013307993	0.0253801263	-0.0205205233	0.0572238351	-0.0028889084	0.0588049878	-0.0988451782	0.0637145965	-0.0019228203	0.0634498998	0.1658993729	-0.0026771312	-0.127597717	0.0779655534	-0.0695225083	-0.0022438107	0.1136799797	0.1968142668	0.0275351467	-0.0683146031	0.0551657297	0.074798176	0.1294953786	0.0082565842	-0.1332909206	0.0030363018	0.1524947711	0.0715784897	-0.0156650168	0.0671965042	-0.2175531903	0.0002512473	0.1574843271	-0.0778469221	0.0837177658	0.0268662256	-0.0136959636	0.0724153683	-0.0289895558	0.0263070987	-0.0909604498	0.0423987965	-0.0010420091	0.0669845053	0.1710456734	-0.039831103	-0.1297516517	0.0930172005	-0.0258520365	-0.1018466626	0.0111498038	-0.1951614822	-0.0370446294	-0.0852783256	0.0833298161	0.0698168458	-0.0735555822	-0.0964245914	-0.0057158641	0.1340527661	0.0713626117	0.131659094	0.130326334	0.1658517881	0.126974596	0.0402922072	0.1152180549	-0.1246352958	0.065615644	0.0237511565	0.0255652548	-0.066816708	-0.1719220361	0.074115616	0.0419064227	0.0422298481	-0.0561985126	-0.0086205299	0.0931995892	-0.1358332086	-0.0813302094	-0.0857288945	0.0798276552	-0.0905504517	0.041309647	-0.0023186624	0.0602079108	-0.0100360144	0.0360107111	-0.0135423508	-0.0777667663	-0.0903394226	-0.0305027946	-0.1039539485	0.0835618648	-0.023641	-0.0030521999999999	9.315924839999988e-06	0.000558896881	-0.00991667	-0.0176526	0.00031161428676	9.834034388890002e-05	0.0215471	0.0114535	0.00013118266225	0.0004642775184099	-0.00169521	9.550000000000097e-06	9.120250000000184e-11	2.8737369441e-06	0.000141678	0.0	0.0	2.0072655684e-08	0.0004315	-0.000557446	1.8619225e-07	3.1074604291600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
271.82197518356026	0.1059863779332772	73887.18619269205	0.0112331123074154	238.3753987844888	2.3032369427866684	56822.83074566406	5.304900414617278	204.96024732685905	-0.2534796964114036	42008.70298428723	0.0642519564928173	202.88259860181344	278.989499246847	1.070445	25.752329	0.17740194	0.081032	0.1121754428	-0.0334469337	-0.0300709155	0.1025231076	0.0273993267	0.0915103396	-0.0291168259	0.0658408843	-0.1015806414	0.071108915	-0.0132784665	-0.0058540148	0.0415253094	0.0015581691	0.0239482008	-0.0273714968	-0.0125642029	-0.0901303116	0.07056844	-0.0020525209	-0.0701482669	-0.0101903468	0.1533880099	-0.1616559922	0.1339650834	0.0815374284	-0.0075164784	0.009857332	-0.0525426298	0.1752815002	0.1493008195	-0.1157554797	-0.0905581467	0.040354478	0.0031014602	0.0098885601	0.0740526848	-0.0352075364	0.017847581	-0.0283106614	0.0762986563	0.0326113932	-0.1404090627	0.0731444414	0.0574484848	-0.058329065	0.0411185485	0.0008358769	0.031665562	-0.0226436439	-0.0294166278	-0.0616316417	0.0717593972	-0.0308547863	-0.0630305061	0.0160283491	0.13753593	-0.1628529079	0.1033402671	0.0662266536	0.0085358026	-0.0106699	-0.0274594543	0.1643105809	0.1755742742	-0.1037509012	-0.1185353038	-0.0541525382	-0.0478233352	0.0521587295	0.0100478869	-0.0480123919	0.0158732766	-0.0078922669	0.0230608463	-0.0761396622	-0.0845353212	0.1095532672	0.0690467374	0.0659846993	0.0469295823	0.0112918836	-0.0704883891	-0.1443274018	0.1187262829	0.0347855751	0.0109848457	0.0016929503	-0.040824696	0.0498995197	0.0429898439	0.0565280971	-0.1489509695	-0.1267402522	0.0371882674	0.1162015337	-0.0731349433	0.1044870717	0.1349147825	0.0176003616	0.0753381236	-0.0350892362	-0.0672621292	-0.0330881723	-0.1012028987	0.0891212848	-0.0501603	-0.0265193	0.00070327327249	0.00251605569609	0.0273206	0.03723727	0.0013866142770529	0.00074641518436	-0.03038	-0.0519271	0.00269642371441	0.0009229444	-0.0024846	-0.00078939	6.231365721000001e-07	6.17323716e-06	0.000141678	0.0	0.0	2.0072655684e-08	-1.34754e-05	-0.0004449754	1.8158640516e-10	1.9800310660516006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
271.81750900932064	-0.0044661742396101	73884.75820403211	1.994671233855734e-05	236.50166047083863	-1.8737383136501649	55933.03540546384	3.510895268040564	204.62279970392504	-0.3374476229340075	41870.49015867263	0.1138708982238121	202.48444619812884	277.8118134418293	1.107571	26.645493	0.1443046134999999	0.0825278	0.1205861243	-0.023434867	-0.0095325049	0.1086361001	0.0988765922	0.0892885051	-0.0723591206	-0.0299743926	0.1099417638	-0.1448806568	-0.0086328421	-0.0054681201	0.075130932	0.057971019	0.0449635275	-0.0472838494	0.0421423841	0.0916975902	0.0683538929	-0.0092084441	0.1087095229	0.0688388693	-0.0810537267	-0.0079731326	0.1498637977	0.0551353255	-0.0978139765	-0.0497698956	-0.0384251697	0.0241153758	0.046669141	-0.0919292342	0.0301484666	-0.0454857832	0.028307519	-0.0236223967	0.1179849051	0.0771044888	-0.0144063526	-0.0595615224	0.0615576414	-0.0749316327	0.063704444	-0.1395508054	-0.0783673195	0.0176945956	0.0777466666	0.0627926527	0.0329213925	-0.0503799357	0.0351060923	0.1003021693	0.0595911945	-0.0215250113	0.1042852468	0.0471674871	-0.1045076819	-0.0039518008	0.1459720142	0.061818488	0.0739295428	0.0692668767	0.0315705818	0.0388249549	0.0940118666	-0.0715610877	0.0456771919	-0.0176072525	0.031902624	0.1204360366	0.0185423231	-0.019653531	0.009219218	0.07089296	0.1152932059	0.0006339421	0.0213417964	-0.1618921739	-0.0433009101	0.0816957375	0.0238061469	0.0462345781	-0.050544015	-0.1425610452	0.1223661739	0.0358777499	-0.0692104943	-0.1121766029	0.1489774019	0.0649131319	-0.0416196289	-0.0744914746	-0.0417843507	-0.0206182245	-0.0379526652	-0.0695081849	-0.0598910919	0.0388843156	0.1092808048	0.0018743818	0.029644167	-0.0688219174	0.0044557727	-0.0356568892	-0.0982480398	0.094276963	-0.0472822	0.0028780999999999	8.283459609999968e-06	0.00223560643684	-0.0212805	-0.0486011	0.00236206692121	0.00045285968025	0.0364022	0.0667822	0.00445986223684	0.00132512016484	-0.00216324	0.00032136	1.0327224960000009e-07	4.6796072976e-06	-1.30877e-06	-0.00014298677	2.0445216395032904e-08	1.7128789129000002e-12	-6.99929e-05	-5.65175e-05	4.8990060504099995e-09	3.1942278062499994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.189830686352	0.3723216770313797	74087.30392906498	0.138623431187459	235.95729688545327	-0.544363585385355	55675.84595348994	0.2963317130935987	205.5317383759516	0.9089386720265508	42243.29547984061	0.8261695095053898	203.47176879263748	283.3636331810274	1.617084	38.903126	0.5804112735	0.334611	-0.0170099602	0.030821023	-0.0429721361	0.0741591981	-0.0561365956	-0.1195032149	0.0230660672	-0.0080112471	-0.1460630456	0.0110732069	-0.1729382712	-0.127803943	-0.0278612733	-0.0342344743	-0.0901087736	0.0363209078	-0.146644484	0.1218493786	0.0174388351	-0.0295918651	0.0326906547	-0.0160804424	0.2041687024	-0.0996595637	0.0354347087	-0.1654260304	0.184395624	-0.0099335703	0.1894818661	-0.0008099191	0.006248884	0.0499429001	0.0311243381	-0.0020168566	0.0732130812	0.0017074838	-0.0762969036	-0.1491137475	-0.0181942667	-0.1455710244	0.1367671899	0.0677327501	0.08588301	-0.0381404298	0.1509522374	0.0199564594	-0.0324889894	-0.0567232974	-0.1105710555	0.1079369562	-0.0906316593	0.1235223943	0.0193920728	-0.0340849813	0.0140667715	0.0182158987	0.1953701738	-0.096497208	0.025608538	-0.1379469583	-0.0013016799	-0.2110006814	-0.2010849512	-0.0661347386	0.018105091	0.1032834775	0.0200791787	-0.0211405983	0.0751978606	-0.1260800588	0.0134107945	-0.0561764006	0.0046142213	-0.0716814614	0.0634763641	-0.2040439268	0.1053018787	-0.0264288012	0.1661462724	-0.0396271098	0.019313723	-0.0842267238	0.0046722586	-0.0648474726	0.086156897	0.0390660834	-0.1789364079	0.0029506482	-0.1285074746	-0.0573322332	0.0872076563	0.0984509045	-0.1358125968	-0.1008432497	-0.0097195323	0.1505480774	0.030478619	0.1315413355	-0.0658972627	-0.248740828	-0.1430690713	-0.0626996819	0.0235583019	-0.0382076517	-0.0950953223	0.0990055431	-0.0555472	-0.0082649999999999	6.831022499999992e-05	0.0030854914278399	0.114685	0.1359655	0.0184866171902499	0.0131526492249999	-0.200121	-0.2365232	0.0559432241382399	0.040048414641	0.00091749	0.00308073	9.4908973329e-06	8.417879000999999e-07	8.655979999999998e-05	8.786856999999998e-05	7.720885593844896e-09	7.492598976039996e-09	0.00075456	0.0008245529	5.693607936000001e-07	6.798874848984101e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.46321643846824	0.2733857521162122	74236.20431199559	0.074739769460147	236.39165484440792	0.4343579589546493	55881.01448007769	0.1886668365072488	206.46626707895308	0.9345287030014902	42628.31944151758	0.8733438967336474	204.43477699973369	284.6120741005389	1.643899	39.548241	0.56686079	0.275107	-0.0950022742	0.0781343955	-0.0678504083	-0.0386106083	-0.1548368379	-0.0702612973	0.1252911971	0.1703669854	-0.0487275169	-0.1429513138	-0.2716098446	0.0113596403	-0.1107606315	-0.1861319084	-0.0846266154	0.0548650954	-0.3337908065	0.2157786632	0.1292526652	0.126621955	0.067918905	0.0645197814	0.1184796546	-0.0287073602	-0.0904282182	-0.2100517522	0.1149653974	-0.0119121754	0.1595369974	0.0393977879	0.0379258575	0.0018110733	-0.1262862854	0.1115193127	-0.1083008719	0.1455412165	-0.0359909791	-0.1846026197	0.0582256347	0.0350035655	-0.0244248809	0.0407876182	-0.1223171369	0.065064008	-0.1189643843	0.0436380678	-0.127247499	-0.2381170682	-0.1277036781	0.2331815999	-0.2354419345	0.2456779174	0.173655736	0.0682566242	0.0442646482	0.0776238991	0.1024133654	-0.0231599567	-0.0687586792	-0.1847040903	-0.0088398876	-0.1129283139	-0.1692843591	-0.0601817771	0.0017949099	-0.0050034618	-0.1532270828	0.0697668417	-0.1282911847	-0.1246855153	-0.1089051007	-0.165290823	0.031176027	-0.0303181637	-0.0815716615	0.0448081408	-0.1598855026	0.081121895	-0.1167358685	-0.0615783473	0.0428765966	-0.2847140962	0.1370752949	0.0430058758	0.1973903503	0.014718064	-0.1888172735	0.1746741672	-0.0702835853	0.0204657383	0.1203997246	-0.2301425772	-0.013479981	0.1096378481	-0.1348110194	0.1986104544	0.1237174764	0.1643604289	-0.0318261176	-0.2308115553	0.1479997489	0.0685381968	0.3157122152	-0.0407391756	-0.0917510955	0.1032856033	-0.136991	-0.0814438	0.00663309255844	0.018766534081	-0.0674015	-0.1820864999999999	0.0331554934822499	0.00454296220225	-0.266051	-0.0659299999999999	0.0043467648999999	0.070783134601	0.00377455	0.00285706	8.162791843600002e-06	1.4247227702500002e-05	-0.000694212	-0.0007807718	6.096046036752401e-07	4.81930300944e-07	-0.000355618	-0.001110178	1.26464161924e-07	1.2324951916840002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
